KAISHA_CD,KEIYAKU_ID,JUCHU_KEIYAKU_NO,JUCHU_KEIYAKU_HENKO_NO,ANKEN_NO,ANKEN_SHOHIN_SN,ANKEN_TAISHOSAKI_SN,KEIBI_SHINDAN_NO,KOJI_SHIJISHO_NO,SEKISAN_NO,SHOSAI_SEKISAN_NO,MITSUMORI_NO,KEIYAKUSHO_NO,MITSUMORISHO_NO,SHOHIN_SERVICE_CD,SEKISAN_STATUS_KBN,SHOSAI_SEKISAN_IRAI_STATUS_KBN,KEIYAKU_STATUS_KBN,JIGYO_SEGMENT_CD,KEIYAKU_CHOKI_RINJI_KBN,DENKEI_NO,KANREN_JUCHU_KEIYAKU_NO,KEIYAKU_YOTEI_YMD,GYOMU_KAISHI_YOTEI_YMD,GYOMU_MANRYO_YOTEI_YMD,GYOMU_KAISHI_YMD,GYOMU_SHURYO_YMD,KEIYAKU_KOSHIN_TSUKISU,KEIYAKU_KOSHIN_NENSU,KIHON_KYOTSU_KEIYAKU_NO,KEIYAKUSAKI_TORIHIKISAKI_CD,KIYKSK_TRHKSK_BSH_CD,TORIHIKISAKI_CD,TORIHIKISAKI_BUSHO_CD,KEIYAKU_TSUKISU,KEIYAKU_SHURYOBI_SETTEIARI_FLG,KEIYAKU_KOSHIN_TSUCHI_KBN,KAIYAKUKIN_SETTEI_KBN,KAIYAKUKINARI_FLG,KAIYAKUKIN_KEISANSHIKI_CD,KAIYAKUKIN_KEISU,KAIYAKUKIN_HENKO_RIYU,KAIYAKUKIN_TOKKI_NAIYO,SEIKYU_KEITAI_KBN,SHIHARAI_JOKEN_KBN,SHIHARAI_D,KOKYAKU_SHIHARAI_HOHO_KBN,SEIKYUSHO_HYOJI_KIKAN_KAISHI_D,SEIKYUSHO_HYOJI_KIKAN_SHURYO_D,KESSAN_M,SEIKYU_KEITAI_KITEN_M,KEIYAKU_SHINKI_KBN,SHOKAISAKI_TORIHIKISAKI_CD,SHIEN_JIGYOSHO_CD,SHEN_JGYSH_TNTSH_SHIN_NO,SHIEN_RANK_KBN,SIKY_DIK_IRIMT_TRHKSK_CD,KIYK_SIKY_DIK_IRISH_NO,OYAKEIYAKU_FLG,SHIHARAI_TANI_KBN,JUCHU_SHUBETSU_KBN,KEIYAKU_NENDO,KEIYAKU_KBN,RINJI_KEIYAKU_KBN,TAIKISHO_CD,TAIKISHO_SHOYO_JIKAN,TAIKISHO_KYORI_M,YAKAN_TAIKISHO_CD,YAKAN_TAIKISHO_SHOYO_JIKAN,YAKAN_TAIKISHO_KYORI_M,KOJI_NAIYO,RONRI_SAKUJO_FLG,KOJI_YOBI_KBN,KOJI_JIKANTAI_KBN,ANKEN_NM,SEIKYU_DAIKO_KANRI_NO,JUCHU_JIGYOSHO_CD,KEIYAKU_JUCHU_TANTO_SHAIN_NO,JUCHU_TANTOSHA_DENWA_NO,SONOTA_KEIYAKU_SHORI_KBN,SONOTA_KEIYAKU_SHORI_BIKO,SNT_KIYK_JH_TRK_RIYU,KEIYAKUSHO_SAKUSEI_MAISU_KBN,KEIYAKU_TEIKETSU_YMD,JUCHU_TANTOSHA_MEMO_NAIYO,NEBIKI_CD,SHINSEI_SHONIN_NO,SHMHN_JSSH_JGYSH_THIK_FLG,KEIYAKU_KOJIARI_FLG,KIYKBTS_BKKN_BNSK_KOMOKU_1,KIYKBTS_BKKN_BNSK_KOMOKU_2,MELTEC_KOJIKI_NO,MELTEC_KOJI_BUMON_NO,MELTEC_KOJI_KEIYAKUSHU_NO,MELTEC_KOJI_TATEMONO_NO,MELTEC_KOJI_HONSU_SN,SONOTA_KAIYAKU_RIYU,CROSS_SELL_YO_FLG,LEASE_KAISHA_SHIYOARI_FLG,KEIBI_TAISHOSAKI_TEMPOSU,KEISO_SHOYO_JIKAN,NYUSHUKKINARI_FLG,SAIKEIYAKU_JUCHU_KEIYAKU_NO,SAIKEIYAKUARI_FLG,SAIKEIYAKU_GYOMU_KAISHI_YMD,ROMU_TANKA_AMT,JUCHU_SHINSEI_MEMO_NAIYO,JUCHU_SHINSEI_RIYU,SHOHIN_SERVICE_SHUBETSU_CD,BAIKYAKU_LEASE_KBN,KEIYAKU_KAITEI_YOTEI_YMD,KEIYAKU_KOKAIARI_FLG,KEIYAKU_MANRYO_YOTEI_YMD,KEIYAKU_MANRYO_YOTEIBIARI_FLG,TAIO_JIKO_NAIYO,TEKKYO_KOJI_KBN,KAITEI_YOTEI_YMD,KISHU_PACK_KBN,MMK_KISHU_KBN,ZANSON_KEIYAKU_TSUKISU,TOKUSHU_HOSHU_KOJIARI_FLG,ISETSUARI_FLG,SEKISAN_MEMO_NAIYO,NOHIN_YOTEI_YMD,YOBO_JIKO_NAIYO,KAIYAKU_YOTEI_YMD,KAIYAKU_RIYU_CD,KAIYAKUKIN_MENJO_RIYU,KAIYAKUKIN_ZANSON_TSUKISU,KAIYAKUKIN_TOKKI_JIKO,KAIYAKUKIN_BAI_RITSU,KIYKKN_KISNSHK_HNK_RIYU,KAIYAKUKIN_SETTEI_NAIYO,SEIKYUSHO_SHURYO_D,SEIKYUSHO_KAISHI_D,SEIKYU_KAISHI_M,TEKKYO_KOJIARI_FLG,KOSHO_SAGYOARI_FLG,KEIYAKU_YM_KBN,SHOHIZEI_KBN,HIKAZEI_RIYU,TORIHIKISAKI_SHIHARAI_JOHO_CD,KEIYAKU_TOROKUSHA_KAISHA_CD,KEIYAKU_TOROKUSHA_SHAIN_NO,KEIYAKU_TOROKU_DT,KEIYAKU_KOSHINSHA_KAISHA_CD,KEIYAKU_KOSHINSHA_SHAIN_NO,KEIYAKU_KOSHIN_DT,KEIYAKUSAKI_TANTOSHA_NM,KEIYAKUSAKI_DENWA_NO,JUCHU_SHORI_KBN,KEIYAKUSHO_KAISHU_YOTEI_YMD,KEIYAKUSHO_KAISHU_YMD,KEIYAKU_TOROKU_GAMEN_ID,SOLUTION_CD_2,SOLUTION_CD_3,SOLUTION_CD_4,SOLUTION_CD_5,SOLUTION_CD,HKTG_MOTO_JUCHU_KEIYAKU_NO,KEIYAKU_SAISHIN_FLG,KAITEIMAE_JUCHU_KEIYAKU_NO,KEIYAKU_KENSAKU_TAISHO_FLG,KITIME_JUCHU_KEIYAKU_HENKO_NO,GYOMU_ITAKU_SERVICE_CD,KEIYAKU_BUNRUI_KBN,JUCHU_SHINSEI_NO,JUCHU_SHINSEI_MEISAI_NO,JCH_KIYK_HNK_RRK_MSKSI_FLG,HENSHU_KOMOKU_SHUBETSU_KBN,TEKKYO_KOJI_YOTEI_D,ANKEN_HANEI_ZUMI_FLG,SHOHI_ZEIRITSU_CD,NENGAKU_SETTEI_FLG,FUKUSU_KEIYAKUSAKI_SETTEI_FLG,SHHRI_JKN_NBKAR_FLG,MITSUMORISHO_TEIAN_NAIYO,MTSMRSH_YUKO_KIGEN_NISSU,MITSUMORISHO_HSK_STSMI_NAIYO,URIAGE_KOGAKU_JUCHU_AMT,URIAGE_YOSHIN_JOGEN_AMT,GCJIGYOSHO_CD,JUCHU_SHONIN_DT,JUCHU_SHINSEI_DT,JUCHU_TANTO_JIGYOSHO_CD,SEKISAN_KANRYO_DT,BISH_GNDGK_HYJN_AMT_NAIYO_1,KNSH_KMK_KOJI_GOKEI_GENKA_AMT,KNSH_KMK_KOJI_GOKEI_HYOJUN_AMT,JIDO_KOSHINARI_FLG,NB_KIGYO_CD,NB_TEMPO_NO,SHIHARAI_JOKEN_NEBIKI_CD,KEIYAKU_JOHO_SENI_ZUMI_FLG,MITSUMORISHO_SAKUSEIZUMI_FLG,SKSN_TIJ_KKK_TOROKU_ZUMI_FLG,OYA_PLAN_ARI_FLG,OYA_PLAN_KEIYAKU_ID,HIMOZUKE_JUCHU_GROUP_NO,SEKISAN_KIYK_KANRI_KBN,PLAN_TEIAN_FLG,ANKN_HNEI_SHHN_SRVC_PLAN_KBN,TEKKYO_TAISHO_KBN,TAIKISHO_NM,TIKSH_TNYRYK_KTSG_JUSHO,YAKAN_TAIKISHO_NM,YKN_TIKSH_TNYRYK_KTSG_JUSHO,GC_JIGYOSHO_NM,GC_JGYSH_KTSG_JUSHO,SHURI_CARD_NO,REGST_TMSTMP,REGSTR_CO_CD,REGSTR_SOSHIKI_CD,REGSTR_EMP_NO,REGST_GAMEN_ID,REGST_PGM_ID,UPD_TMSTMP,UPDTR_CO_CD,UPDTR_SOSHIKI_CD,UPDTR_EMP_NO,UPD_GAMEN_ID,UPD_PGM_ID
10000,21206292,5.27556E+14,1,,,,,,S9930090999600001,,,5.27556E+16,,89,5,0,0,100,1,527556221,5.27556E+14,,8/1/2021,10/31/2022,8/1/2021,11/1/2021,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,3,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,,0,9,9,,,371019,637296,,,,,2,8/1/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,8/1/2021,0,,,158,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,637296,06:50.3,10000,637296,28:48.2,,,10,,,ELEK99999999S99,,,,,,,0,,0,,,0,2.01923E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/21/2021,,7/21/2021,,0,0,1,,,,1,0,1,0,,,0,1,0,0,,,,,,,,56:00.2,10000,,ikouser,,IKY303050451P03,26:15.0,10000,371029,550872,ELKY02040101S01,ELKY02040101S01KaiyakuJohoUpdateImpl
10000,21206291,5.27556E+14,1,,,,,,S9930090999600001,,,5.27556E+16,,89,5,0,0,100,1,527556221,5.27556E+14,,8/1/2021,10/31/2022,8/1/2021,11/1/2021,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,3,0,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,,0,9,9,,,371019,637296,,,,,2,8/1/2021,,,,0,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/1/2021,0,,,158,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,637296,06:50.3,10000,637296,28:48.2,,,10,,8/1/2021,ELKY01010701S01,,,,,,,0,,1,,,0,2.01993E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,1,,,,0,0,1,0,,,1,1,0,0,,,,,,,,06:50.3,10000,,ikouser,,IKY303050451P02,26:15.0,10000,371029,550872,ELKY02040101S01,ELKY02040101S01KaiyakuJohoUpdateImpl
10000,2.02111E+17,5.27556E+14,3,A202100112557,1,1,,,S0000001107060001,,,5.27556E+16,1E+19,89,5,0,0,100,1,527556221,5.27556E+14,,8/1/2021,10/31/2022,8/1/2021,11/1/2021,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,,0,0,,,,4,,,1,0,9,,4,0,,0,0,,0,0,,0,0,0,,,371019,637296,,,,,2,9/30/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,@･@@@@・@・ｫ@@@@・ｪ@・@・@@@｡@・・@@@@・,158,,,0,,0,,4,,0,0,,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,9/30/2021,41,,12,,0,,,,,,0,0,0,1,,,10000,637296,48:02.2,10000,637296,48:02.2,,,90,,,ELKY02040101S01,,,,,,5.27556E+14,0,5.27556E+14,0,1,,2,2.021E+19,1,0,0,,1,,0,0,0,@@@@@@@@@@@@@｡@@,30,,0,0,,,11/3/2021,,11/3/2021,,0,0,1,,,,1,1,1,0,,,0,1,0,0,,,,,,,,51:34.6,10000,371746,637296,ELEK09010201S01,EEKZZ06KeiyakuDataCreateByJuchuImpl,26:16.0,10000,371029,550872,ELKY02040101S01,EKYZZ30SekisanRecordUpdateImpl
10000,2.02111E+17,5.27556E+14,3,A202100112557,1,1,,,S0000001107060001,,,5.27556E+16,1E+19,89,5,0,0,100,1,527556221,5.27556E+14,,8/1/2021,10/31/2022,8/1/2021,11/1/2021,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,,0,0,,,,4,,,1,0,9,,4,0,,0,0,,0,0,,0,0,0,,,371019,637296,,,,,2,9/30/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,@･@@@@・@・ｫ@@@@・ｪ@・@・@@@｡@・・@@@@・,158,,,0,,0,,4,,0,0,,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,9/30/2021,41,,12,,0,,,,,,0,0,0,1,,,10000,637296,48:02.2,10000,637296,48:02.2,,,90,,10/8/2021,ELKY02040101S01,,,,,,5.27556E+14,0,5.27556E+14,0,1,,2,2.021E+19,1,0,0,,1,,0,0,0,@@@@@@@@@@@@@｡@@,30,,0,0,,,,,,,0,0,1,,,,1,1,1,0,,,1,1,0,0,,,,,,,,47:44.0,10000,371746,637296,ELEK07010103S02,EEKZZ71AddKeiyakuDataImpl,26:15.0,10000,371029,550872,ELKY02040101S01,ELKY02040101S01KaiyakuJohoUpdateImpl
10000,23516116,5.27556E+14,,,,,,,S9930091797530001,,,,,89,0,0,0,100,1,527556221,5.27556E+14,9/1/2021,8/1/2021,10/31/2021,,11/1/2021,0,0,,846583,2,22147,1,3,0,3,1,1,12,1,,,1,3,31,10,1,31,,0,0,,,,4,,,1,0,1,,1,0,,0,0,,0,0,,0,9,9,,,371019,637296,,,,,2,,,,,0,0,,,,,,,,                    ,0,0,0,0,0,,0,,0,,8@・1@･@・@@@@@16@@@@・@・@@@@@@@@@@@@｡@@@@@・・@@@・・・・@｢@・ｽ・・@・ｫ@@1@@8@@@@@@@@@｣@・・@・・@@@・@@｡@・ｮ・､・・・ｴ@@@・・@@@@・・・ｹ・ｮ@・ｨ@@@・ｾ@@@@・・@・・@・・@@@@@@@・@@@@@｣@@｣@@･@@@･@@･@@@@@@@@@@@@@・,158,,9/1/2021,0,,0,,0,,0,0,1,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,  ,,0,,0,,,,,,0,0,0,1,,,,,,,,,,,10,,,ELEK99999999S99,,,,,,               ,0,5.27556E+14,1,1,,1,,1,1,0,,0,,0,0,0,,0,,0,0,,,9/6/2021,,9/6/2021,,0,0,0,,,,0,0,1,0,,,0,1,0,0,,,,,,,21090400,41:00.4,10000,,ikouser,,IKY303050451P03,26:15.0,10000,371029,550872,ELKY02040101S01,ELKY02040101S01KaiyakuJohoUpdateImpl
10000,2.0211E+17,5.27556E+14,,A202100038990,1,1,,,S0000000391810001,,,,,89,5,0,0,100,1,527556221,5.27556E+14,8/1/2021,8/1/2021,10/31/2021,8/1/2021,11/1/2021,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,,0,0,,,,4,,,1,0,1,,1,0,,0,0,,0,0,,0,9,9,,,371019,637296,,,,,2,8/1/2021,,,2.0211E+13,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,@@@｡@@・@@@@@・@@@・@@@@@@@@@@@@@@@@・ｧ@@・｣@・・@・@@@@@@・ｼ・・@@・ｧ@@@@@@@@@@@@@・@・ｨ@@@｣@・・@・・・・@@@・@・ｮ・ｫ@@・・@・・@・・・ｮ@@@・ｧ@@@@｡@・・@@@@・,158,,9/1/2021,0,,0,・ｼ@@・ｼ・・@@@・@@@@@､@・・,0,,0,0,0,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,・ｼ@@@@@1@@@@｣@・,,,,0,,0,,,,,,0,0,0,1,,,10000,637296,06:50.3,10000,637296,28:48.2,,,10,,,ELEK0201022@S03,,,,,,,1,5.27556E+14,0,1,126,1,2.021E+19,1,1,0,,1,4,0,0,0,@@@@@@@@@@@@@｡@@,30,,10000000,0,,,10/7/2021,,10/7/2021,・ｼ@@@・@@@・・@・@･@・,0,0,1,,,,1,0,1,0,,,0,1,0,0,,,,,,,,37:49.1,10000,371746,637296,ELEK0901020@S01,EEKZZ06KeiyakuDataCreateByJuchuImpl,26:15.0,10000,371029,550872,ELKY02040101S01,ELKY02040101S01KaiyakuJohoUpdateImpl
10000,21206293,5.27556E+14,1,,,,,,S9930090999600001,,,,,89,5,0,0,100,1,527556221,5.27556E+14,,8/1/2021,10/31/2022,8/1/2021,,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,3,0,0,,,,4,,,1,0,1,,0,1,,0,0,,0,0,,0,9,9,,,371019,637296,,,,,2,8/1/2021,,,,0,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/1/2021,0,,,158,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,,0,,,,,,0,0,0,1,,,10000,PEBT0001,07:40.6,10000,PEBT0001,50:42.7,,,10,,8/1/2021,ELKY01010701S01,,,,,,,0,,0,,,0,2.01977E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,0,,,,0,0,1,0,,,1,1,0,0,,,,,,,,07:40.6,10000,,ikouser,,IKY303050451P02,49:26.5,10000,S001,99999999,,EBKY02060201J01_01Tasklet
10000,2.02111E+17,5.27556E+14,3,A202100112557,1,1,,,S0000001107060001,,,,1E+19,89,5,0,0,100,1,,5.27556E+14,,9/30/2021,10/31/2022,,,0,1,,846583,2,22147,1,3,0,1,1,1,12,1,,,1,3,31,10,1,31,,0,0,,,,4,,,1,0,9,,4,1,,0,0,,0,0,,0,0,0,,,371019,637296,,,,,2,8/1/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,@･@@@@・@・ｫ@@@@・ｪ@・@・@@@｡@・・@@@@・,158,,,0,,0,,4,,0,0,,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,9/30/2021,41,,12,,0,,,,,,0,0,0,1,,,10000,637296,48:02.4,10000,637296,48:02.4,,,90,,,ELKY02040101S01,,,,,,5.27556E+14,0,5.27556E+14,0,1,,2,2.021E+19,1,0,0,,1,,0,0,0,@@@@@@@@@@@@@｡@@,30,,0,0,,,,,,,0,0,1,,,,1,1,1,0,,,1,1,0,0,,,,,,,,47:44.2,10000,371746,637296,ELEK07010103S02,EEKZZ71AddKeiyakuDataImpl,12:37.7,10000,371746,637296,ELKY02040101S01,DP-00311-000
10000,21206294,5.27556E+14,2,,,,,,,,,,,110,5,0,0,100,2,527556221,5.27556E+14,,8/4/2021,8/1/2021,8/1/2021,,0,0,,846583,2,22147,1,0,0,3,2,0,,0,,@@@@@@@@@@@@・@@,0,3,31,30,1,31,3,0,0,,,,4,,,1,0,1,,0,1,,0,0,,0,0,,0,9,9,,,371019,637296,,3,@@@・・@,,2,,,,,0,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/1/2021,0,,,981,,,0,,0,,0,,0,0,,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,PEBT0001,43:17.0,10000,PEBT0001,13:52.5,,,1,,,ELKY01011301S01,,,,,,,0,,1,,,0,2.01942E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,,,,,0,0,0,,,,0,0,1,0,,,1,1,0,0,,,,,,,,43:17.0,10000,,ikouser,,IKY303050451P02,35:44.9,10000,,PEBT0001,,DP-00310-000
10000,21206296,5.27556E+14,1,,,,,,S9930090997910001,,,0A00000000002AKY7,,15,5,0,0,100,1,527556239,5.27556E+14,6/1/2022,7/31/2021,8/29/2026,8/30/2021,,0,1,,1198719,1,188055,1,60,0,1,1,1,12,1,,@@@@@@@@@@@@・@@,6,1,26,10,1,31,3,8,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@@@@@@@@@@,0,0,0,,,401010,617118,,,,,2,7/20/2021,,211083,,0,0,,,,,,,,,0,0,0,0,0,,0,8/30/2021,0,,@@@・・@・@@@@・@@@@@@@@｣@@@@@@@@@@･@@@@@・,120,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,538496,07:41.1,10000,538496,16:07.1,,,25,,,ELEK99999999S99,,,,,,,0,,0,,,0,2.01927E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,1,0,1,1,,,0,1,0,0,,,,,,,,14:25.7,10000,,ikouser,,IKY303050451P03,08:54.3,10000,401028,617118,ELKY01010801S01,DP-00209-000
10000,21206295,5.27556E+14,1,,,,,,S9930090997910001,,,0A00000000002AKY7,,15,5,0,0,100,1,527556239,5.27556E+14,6/1/2022,7/31/2021,8/29/2026,8/30/2021,,0,1,,1198719,1,188055,1,60,0,1,1,1,12,1,,@@@@@@@@@@@@・@@,6,1,26,10,1,31,3,8,0,,,,4,,,1,0,1,,0,0,,0,0,,0,0,@@@@@@@@@@@,0,0,0,,,401010,617118,,,,,2,7/20/2021,,211083,,0,0,,,,     ,     ,       ,   ,,0,0,0,0,0,,0,8/30/2021,0,,@@@・・@・@@@@・@@@@@@@@｣@@@@@@@@@@･@@@@@・,120,,,0,,0,,0,,0,0,0,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,538496,07:41.1,10000,538496,16:07.1,,,25,,7/20/2021,ELKY01011401S01,,,,,,,0,,0,,,0,2.01972E+19,1,1,0,,0,,0,0,0,,0,,0,0,,,7/20/2021,,7/20/2021,,0,0,1,,,,0,0,1,1,,,1,1,0,0,,,,,,,,14:25.7,10000,,ikouser,,IKY303050451P04,17:56.8,10000,401010,275209,ELKY01030101S01,ELKY01030101S01WorkflowApproveImpl
10000,2.0211E+17,5.27556E+14,3,A202100031376,1,1,,,S0000000327150001,,,5.27556E+16,1E+19,15,5,0,0,100,1,527556239,5.27556E+14,6/1/2022,7/31/2021,8/29/2026,8/30/2021,,0,1,,1198719,1,188055,1,60,0,1,1,1,12,1,,@@@@@@@@@@@@・@@,6,1,26,10,1,31,,8,0,,,,4,,,1,0,2,,1,0,613,0,0,,0,0,@@@@@@@@@@@,0,0,0,,,401010,617118,,,,,2,10/8/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,,120,,8/1/2022,0,,0,-,0,,0,0,47,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,-,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,617118,10:25.3,10000,617118,10:25.3,,,25,,10/8/2021,ELKY01011401S01,,,,,,,0,5.27556E+14,0,1,,1,2.021E+19,1,0,0,,1,,0,0,0,@・@@@・・・｣@c(@@@@・・・ｾ@@@@@@・),30,"@@@@@@@@@@@・@@""",10000000,3400,3789,,,,,・ｼ@@@・@@@・・@・@･@・,0,0,1,,,140620,1,1,1,0,,,1,1,1,0,・@@・@@@,@@｡@･@@@@@@@・・@・@@@@@@@@・,,,"@@@･@@・@@・@｣""",@@@@@･@@@@@@@@@@@@@@@@・・@・@@@@@@・,,10:17.9,10000,401028,617118,ELEK0701010@S02,EEKZZ71AddKeiyakuDataImpl,17:56.8,10000,401010,275209,ELKY01030101S01,ELKY01030101S01WorkflowApproveImpl
10000,2.0211E+17,5.27556E+14,3,A202100031376,1,1,,,S0000000327150001,,,5.27556E+16,1E+19,15,5,0,0,100,1,527556239,5.27556E+14,6/1/2022,7/31/2021,8/29/2026,8/30/2021,,0,1,,1198719,1,188055,1,60,0,1,1,1,12,1,,@@@@@@@@@@@@・@@,6,1,26,10,1,31,,8,0,,,,4,,,1,0,2,,1,0,613,0,0,,0,0,@@@@@@@@@@@,0,0,0,,,401010,617118,,,,,2,10/8/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,,120,,8/1/2022,0,,0,-,0,,0,0,47,0,0,@@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,-,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,617118,10:25.3,10000,617118,10:25.3,,,25,,,ELKY01011401S01,,,,,,,0,5.27556E+14,0,1,,1,2.021E+19,1,0,0,,1,4,0,0,0,@・@@@・・・｣@c(@@@@・・・ｾ@@@@@@・),30,"@@@@@@@@@@@・@@""",10000000,3400,3789,,10/5/2021,,10/5/2021,・ｼ@@@・@@@・・@・@･@・,0,0,1,,,140620,1,1,1,0,,,0,1,1,0,・@@・@@@,@@｡@･@@@@@@@・・@・@@@@@@@@・,,,"@@@･@@・@@・@｣""",@@@@@･@@@@@@@@@@@@@@@@・・@・@@@@@@・,,21:41.7,10000,401028,617118,ELEK0901020@S01,EEKZZ06KeiyakuDataCreateByJuchuImpl,54:46.6,10000,401028,617118,ELKY01010801S01,EKYZZ30SekisanRecordUpdateImpl
10000,2.02201E+17,5.27556E+14,4,A202200006171,1,1,,,S0000002379210001,,,5.27556E+16,1000000018805501PY01,15,5,0,0,100,1,527556239,5.27556E+14,6/1/2022,7/31/2021,8/29/2026,8/30/2021,,0,1,,1198719,1,188055,1,60,0,1,1,1,12,1,,@@@@@@@@@@@@・@@,6,1,26,10,1,31,,8,0,,,,4,,,1,0,2,,1,0,613,0,0,,0,0,@@@@@@@@@@@,0,0,0,,,401010,617118,,,,,2,10/8/2021,,,,0,0,,,,,,,,,0,0,0,0,0,,0,,0,,@@@@@､@・・@@@@@・・@@@@@・@@@@｣@@@・,120,,8/1/2023,0,,0,-,0,,0,0,35,0,0,@@@@@@@@・@・@・・@@@@@@@・@・@@@@@@@@@@@@@@@,,-,,,,0,@@@@@@@@@@@@・@@,0,,,,,,0,0,0,1,,,10000,617118,05:44.5,10000,617118,05:44.5,,,25,,,ELKY01011401S01,,,,,,,0,5.27556E+14,0,3,,1,2.022E+19,1,0,0,,1,4,0,0,1,@・@@@・・・｣@c(@@@@・・・ｾ@@@@@@・),30,"@@@@@@@@@@@・@@""",10000000,3400,3789,,1/4/2022,,1/4/2022,・ｼ@@@・@@@・・@・@･@・,0,0,1,,,140620,1,1,1,0,,,0,1,1,0,・@@・@@@,@@｡@･@@@@@@@・・@・@@@@@@@@・,,,"@@@･@@・@@・@｣""",@@@@@･@@@@@@@@@@@@@@@@・・@・@@@@@@・,,54:47.9,10000,401028,617118,ELEK0901020@S01,EEKZZ06KeiyakuDataCreateByJuchuImpl,08:30.8,10000,401028,617118,ELKY02010101S01,EKYZZ30SekisanRecordUpdateImpl
